"Relative Time (Process)","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.0.memoryAllocated","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.0.memoryAllocated__MIN","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.0.memoryAllocated__MAX","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.1.memoryAllocated","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.1.memoryAllocated__MIN","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.1.memoryAllocated__MAX","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.2.memoryAllocated","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.2.memoryAllocated__MIN","reranker-ModernBERT-base-msmarco-bce-AdamW.Cosine-ep-1-3 - system/gpu.2.memoryAllocated__MAX","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.0.memoryAllocated","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.0.memoryAllocated__MIN","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.0.memoryAllocated__MAX","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.1.memoryAllocated","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.1.memoryAllocated__MIN","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.1.memoryAllocated__MAX","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.2.memoryAllocated","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.2.memoryAllocated__MIN","reranker-ModernBERT-base-msmarco-bce-Lion.Cosine-ep-1-3 - system/gpu.2.memoryAllocated__MAX"
"90.406425467","58.679560649474695","58.679560649474695","58.679560649474695","54.128408005557006","54.128408005557006","54.128408005557006","76.56914778154034","76.56914778154034","76.56914778154034","","","","","","","","",""
"105.407275015","58.679560649474695","58.679560649474695","58.679560649474695","54.128408005557006","54.128408005557006","54.128408005557006","76.56914778154034","76.56914778154034","76.56914778154034","","","","","","","","",""
"105.407372061","","","","","","","","","","56.925631674915344","56.925631674915344","56.925631674915344","52.33540635582183","52.33540635582183","52.33540635582183","73.46069940088564","73.46069940088564","73.46069940088564"
"120.403565341","","","","","","","","","","56.925631674915344","56.925631674915344","56.925631674915344","59.68106928887731","59.68106928887731","59.68106928887731","73.46069940088564","73.46069940088564","73.46069940088564"
"120.406639996","58.679560649474695","58.679560649474695","58.679560649474695","61.67811713119736","61.67811713119736","61.67811713119736","76.56914778154034","76.56914778154034","76.56914778154034","","","","","","","","",""
"135.403775387","","","","","","","","","","56.925631674915344","56.925631674915344","56.925631674915344","59.68106928887731","59.68106928887731","59.68106928887731","85.38654814621863","85.38654814621863","85.38654814621863"
"135.405450419","58.679560649474695","58.679560649474695","58.679560649474695","61.67811713119736","61.67811713119736","61.67811713119736","76.56914778154034","76.56914778154034","76.56914778154034","","","","","","","","",""
"150.395549297","58.679560649474695","58.679560649474695","58.679560649474695","61.67811713119736","61.67811713119736","61.67811713119736","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"150.399584493","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"165.393846748","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"165.414888247","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"180.40362051","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"180.407901322","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"195.400019467","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"195.404479166","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"210.404051438","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"210.414780854","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"225.403490164","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"225.429598161","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"240.399466386","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"240.419018067","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"255.404035334","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"255.413324392","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"270.400944103","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"270.402717503","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"285.400177847","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"285.411378679","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"300.401694516","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"300.407801003","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"315.404369646","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"315.407989523","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"330.402524898","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"330.409488433","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"345.392300203","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"345.404076867","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"360.403461525","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"360.408540085","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"375.402890622","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"375.403386315","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"390.400295367","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"390.405519264","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"405.400599386","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"405.401016162","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"420.398769342","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"420.404452617","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"435.404914547","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"435.415793439","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"450.403567098","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"450.407579901","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"465.399338975","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"465.414454116","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"480.3996871","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"480.404589813","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"495.405334462","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","85.38654814621863","85.38654814621863","85.38654814621863"
"495.406490986","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"510.402559296","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"510.45077576","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","59.433609012763746","59.433609012763746","59.433609012763746"
"525.40093711","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","59.433609012763746","59.433609012763746","59.433609012763746"
"525.401168889","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","88.78587088651558","88.78587088651558","88.78587088651558","","","","","","","","",""
"540.388813026","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","59.62897238864288","59.62897238864288","59.62897238864288","","","","","","","","",""
"540.41258763","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","59.44229182946948","59.44229182946948","59.44229182946948"
"555.394483011","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","59.44229182946948","59.44229182946948","59.44229182946948"
"555.407451427","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","59.62897238864288","59.62897238864288","59.62897238864288","","","","","","","","",""
"570.403332224","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","59.44229182946948","59.44229182946948","59.44229182946948"
"570.403514678","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","59.637655205348615","59.637655205348615","59.637655205348615","","","","","","","","",""
"585.397999285","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","59.44229182946948","59.44229182946948","59.44229182946948"
"585.402144151","71.26096205609099","71.26096205609099","71.26096205609099","71.49838282538855","71.49838282538855","71.49838282538855","59.637655205348615","59.637655205348615","59.637655205348615","","","","","","","","",""
"600.399693352","","","","","","","","","","69.21181731353651","69.21181731353651","69.21181731353651","68.99773161413563","68.99773161413563","68.99773161413563","59.44229182946948","59.44229182946948","59.44229182946948"
